958,2015,10,8,,12,2,2.18,3.38,3.26,0,1,3,0,0
959,2015,10,9,,1,6,2.72,3.51,2.44,0,0,0,0,0
960,2015,10,10,,3,9,2.57,3.24,2.75,0,3,2,0,0
961,2015,10,10,,10,5,2.07,3.56,3.36,0,1,1,0,0
962,2015,10,11,,11,7,1.72,3.83,4.58,0,1,2,0,0
963,2015,10,16,,1,12,1.86,3.60,4.10,0,1,1,0,0
964,2015,10,17,,7,10,3.57,3.56,2.01,0,0,1,0,0
965,2015,10,17,,6,5,1.92,3.65,3.75,0,3,2,0,0
966,2015,10,18,,2,3,1.81,3.71,4.19,0,2,1,0,0
967,2015,10,18,,9,11,2.17,3.50,3.18,0,1,2,0,0
968,2015,10,23,,7,6,5.17,4.06,1.61,0,1,0,0,0
969,2015,10,24,,11,2,2.39,3.50,2.81,0,3,2,0,0
970,2015,10,24,,10,12,2.13,3.40,3.35,0,1,0,0,0
971,2015,10,25,,5,3,1.74,3.89,4.37,0,3,1,0,0
972,2015,10,25,,9,1,2.79,3.33,2.50,0,3,1,0,0
973,2015,10,30,,5,7,1.64,3.96,5.01,0,2,3,0,0
974,2015,10,31,,3,10,3.34,3.57,2.08,0,1,3,0,0
975,2015,10,31,,2,1,2.17,3.50,3.17,0,3,0,0,0
976,2015,11,1,,12,9,1.75,3.71,4.56,0,1,0,0,0
977,2015,11,2,,6,11,1.57,4.32,5.25,0,3,0,0,0
978,2015,11,5,,1,5,2.30,3.48,2.97,0,2,4,0,0
979,2015,11,6,,10,2,2.14,3.60,3.16,0,0,0,0,0
980,2015,11,7,,7,12,3.49,3.45,2.04,0,1,2,0,0
981,2015,11,8,,3,11,2.66,3.55,2.49,0,1,1,0,0
982,2015,11,13,,11,1,2.46,3.47,2.72,0,4,2,0,0
983,2015,11,13,,5,12,2.40,3.45,2.78,0,0,3,0,0
984,2015,11,14,,7,3,2.25,3.42,3.09,0,1,1,0,0
985,2015,11,14,,10,6,2.59,3.42,2.62,0,2,4,0,0
986,2015,11,15,,2,9,1.68,3.93,4.81,0,1,0,0,0
987,2015,11,19,,6,3,1.42,4.86,6.58,0,2,1,0,0
988,2015,11,20,,2,5,1.92,3.70,3.71,0,1,1,0,0
989,2015,11,21,,12,11,1.72,3.83,4.65,0,2,1,0,0
990,2015,11,21,,9,10,3.31,3.42,2.14,0,0,0,0,0
991,2015,11,22,,1,7,1.67,4.05,4.69,0,0,0,0,0
992,2015,11,26,,10,11,1.81,3.72,4.18,0,0,0,0,0
993,2015,11,27,,5,9,1.63,4.07,4.98,0,5,1,0,0
994,2015,11,28,,7,2,3.70,3.54,1.97,0,1,1,0,0
995,2015,11,28,,6,1,1.58,4.29,5.08,0,2,1,0,0
996,2015,11,29,,3,12,3.70,3.70,1.93,0,0,2,0,0
997,2015,12,3,,3,5,3.60,3.81,1.93,0,1,5,0,0
998,2015,12,4,,10,7,1.51,4.38,5.97,0,1,0,0,0
999,2015,12,5,,11,6,3.50,3.71,1.99,0,2,0,0,0
1000,2015,12,5,,12,2,1.95,3.54,3.80,0,2,1,0,0
1001,2015,12,6,,1,9,1.80,3.76,4.45,0,1,0,0,0
1002,2015,12,11,,1,10,2.57,3.35,2.70,0,2,1,0,0
1003,2015,12,12,,2,11,1.96,3.46,3.86,0,2,1,0,0
1004,2015,12,12,,12,6,2.42,3.41,2.84,0,2,0,0,0
1005,2015,12,12,,9,3,1.93,3.53,3.89,0,2,1,0,0
1006,2015,12,13,,7,5,3.94,3.75,1.85,0,0,4,0,0
1007,2015,12,16,,9,6,3.69,3.57,1.97,0,1,0,0,0
1008,2015,12,18,,7,1,3.50,3.53,2.09,0,0,0,0,0
1009,2015,12,19,,11,10,2.51,3.42,2.73,0,1,1,0,0
1010,2015,12,19,,5,6,2.48,3.54,2.69,0,2,1,0,0
1011,2015,12,19,,9,12,3.91,3.47,1.95,0,2,2,0,0
1012,2015,12,20,,3,2,4.53,3.81,1.74,0,0,1,0,0
1013,2015,12,24,,12,7,1.39,4.79,7.80,0,2,0,0,0
1014,2015,12,26,,1,11,1.68,3.94,4.79,0,3,0,0,0
1015,2015,12,26,,10,3,1.43,4.57,7.11,0,4,1,0,0
1016,2015,12,27,,6,9,1.39,4.74,8.01,0,1,1,0,0
1017,2015,12,27,,2,5,2.15,3.64,3.12,0,3,1,0,0
1018,2015,12,31,,3,11,2.87,3.42,2.34,0,3,1,0,0
1019,2016,1,1,,12,1,1.81,3.62,4.39,0,0,0,0,0
1020,2016,1,2,,2,9,1.49,4.27,6.63,0,2,1,0,0
1021,2016,1,2,,5,10,2.72,3.47,2.47,0,2,2,0,0
1022,2016,1,3,,7,6,5.40,4.01,1.61,0,0,1,0,0
1023,2016,1,8,,3,6,6.82,4.57,1.44,0,3,3,0,0
1024,2016,1,9,,10,7,1.44,4.49,6.82,0,2,0,0,0
1025,2016,1,9,,5,12,2.69,3.58,2.43,0,3,2,0,0
1026,2016,1,9,,9,1,3.16,3.42,2.19,0,1,3,0,0
1027,2016,1,10,,11,2,3.87,3.63,1.89,0,0,0,0,0
1028,2016,1,15,,6,2,2.24,3.45,3.10,0,4,0,0,0
1029,2016,1,16,,1,3,1.42,4.72,6.78,0,3,1,0,0
1030,2016,1,16,,12,10,2.04,3.39,3.64,0,1,2,0,0
1031,2016,1,16,,9,5,2.94,3.69,2.21,0,2,2,0,0
1032,2016,1,17,,7,11,2.47,3.27,2.86,0,3,1,0,0
1033,2016,1,22,,2,1,2.19,3.51,3.10,0,1,4,0,0
1034,2016,1,23,,3,12,6.15,4.30,1.51,0,1,2,0,0
1035,2016,1,24,,7,9,2.64,3.28,2.68,0,1,6,0,0
1036,2016,1,25,,5,11,1.50,4.70,5.62,0,3,1,0,0
1037,2016,1,26,,6,10,1.97,3.43,3.72,0,1,0,0,0
1038,2016,1,29,,12,5,1.76,4.04,4.10,0,4,3,0,0
1039,2016,1,30,,11,3,2.22,3.57,3.07,0,1,3,0,0
1040,2016,1,30,,10,2,2.07,3.39,3.54,0,1,3,0,0
1041,2016,1,30,,9,6,3.73,3.73,1.92,0,3,2,0,0
1042,2016,1,31,,1,7,1.30,5.48,9.43,0,1,0,0,0
1043,2016,2,5,,1,10,2.34,3.40,2.92,0,2,2,0,0
1044,2016,2,6,,2,3,1.33,5.42,8.14,0,4,0,0,0
1045,2016,2,6,,6,12,2.37,3.45,2.85,0,1,1,0,0
1046,2016,2,7,,11,9,2.59,3.54,2.55,0,0,1,0,0
1047,2016,2,7,,7,5,4.24,4.09,1.72,0,2,1,0,0
1048,2016,2,12,,2,7,1.41,4.78,6.98,0,2,2,0,0
1049,2016,2,13,,10,9,1.63,4.01,5.08,0,1,2,0,0
1050,2016,2,13,,5,6,2.85,3.64,2.25,0,2,2,0,0
1051,2016,2,14,,12,11,1.47,4.45,6.28,0,2,5,0,0
1052,2016,2,14,,3,1,4.42,3.96,1.72,0,2,3,0,0
1053,2016,2,19,,6,1,1.99,3.65,3.49,0,0,1,0,0
1054,2016,2,20,,7,11,2.56,3.55,2.58,0,3,2,0,0
1055,2016,2,20,,10,12,2.56,3.44,2.63,0,1,1,0,0
1056,2016,2,20,,9,2,2.71,3.48,2.46,0,6,3,0,0
1057,2016,2,21,,5,3,1.47,4.92,5.59,0,4,1,0,0
1058,2016,2,26,,11,5,2.70,3.70,2.36,0,2,1,0,0
1059,2016,2,26,,12,9,1.60,4.20,4.83,0,2,1,0,0
1060,2016,2,27,,1,2,2.17,3.55,3.12,0,3,0,0,0
1061,2016,2,27,,6,10,2.10,3.56,3.27,0,1,1,0,0
1062,2016,2,28,,3,7,2.89,3.56,2.31,0,0,1,0,0
1063,2016,3,4,,2,12,2.14,3.53,3.11,0,3,2,0,0
1064,2016,3,5,,11,1,3.06,3.65,2.17,0,0,4,0,0
1065,2016,3,5,,5,10,2.06,3.64,3.27,0,3,0,0,0
1066,2016,3,6,,3,6,6.04,4.50,1.48,0,0,2,0,0
1067,2016,3,7,,9,7,1.52,4.38,5.60,0,2,0,0,0
1068,2016,3,11,,1,5,1.98,3.84,3.37,0,0,1,0,0
1069,2016,3,12,,10,11,1.61,4.16,5.07,0,1,3,0,0
1070,2016,3,12,,2,6,2.35,3.51,2.86,0,5,0,0,0
1071,2016,3,12,,9,3,1.37,5.15,7.38,0,4,0,0,0
1072,2016,3,13,,7,12,4.80,4.06,1.65,0,0,1,0,0
1073,2016,3,18,,5,2,2.12,3.79,3.04,0,3,1,0,0
1074,2016,3,19,,3,10,5.76,4.29,1.53,0,2,2,0,0
1075,2016,3,19,,12,1,1.77,3.90,4.11,0,0,0,0,0
1076,2016,3,20,,11,9,2.55,3.58,2.56,0,1,2,0,0
1077,2016,3,20,,6,7,1.39,4.88,7.29,0,1,1,0,0
1078,2016,3,25,,6,12,2.67,3.41,2.53,0,2,0,0,0
1079,2016,3,26,,7,9,3.81,3.74,1.88,0,1,2,0,0
1080,2016,3,26,,2,10,1.90,3.71,3.68,0,3,2,0,0
1081,2016,3,27,,1,3,1.28,5.69,9.29,0,4,2,0,0
1082,2016,3,28,,5,11,1.51,4.62,5.46,0,3,0,0,0
1083,2016,4,1,,12,3,1.21,6.56,11.78,0,4,1,0,0
1084,2016,4,2,,11,6,3.87,3.53,1.90,0,1,4,0,0
1085,2016,4,2,,10,1,3.39,3.70,2.02,0,0,2,0,0
1086,2016,4,3,,2,7,1.35,5.30,7.70,0,2,1,0,0
1087,2016,4,3,,9,5,2.61,3.72,2.43,0,3,2,0,0
1088,2016,4,8,,5,1,2.08,3.82,3.06,0,0,2,0,0
1089,2016,4,9,,3,7,2.72,3.52,2.44,0,2,4,0,0
1090,2016,4,9,,6,2,4.19,4.00,1.74,0,0,0,0,0
1091,2016,4,10,,11,12,8.21,5.55,1.32,0,0,2,0,0
1092,2016,4,10,,10,9,2.71,3.46,2.47,0,4,0,0,0
1093,2016,4,15,,2,6,2.14,3.54,3.20,0,2,1,0,0
1094,2016,4,17,,5,9,2.27,3.53,2.98,0,2,0,0,0
1095,2016,4,22,,1,5,1.89,3.70,3.80,0,4,1,0,0
1096,2016,4,24,,12,2,1.94,3.67,3.69,-1,5,4,0,0
1097,2016,5,1,,1,12,2.44,3.27,2.89,0,3,1,0,0
