678,2013,10,11,,10,7,2.20,3.32,3.13,0,2,0,0,0
679,2013,10,12,,3,12,2.48,3.16,2.81,0,1,1,0,0
680,2013,10,12,,6,5,1.89,3.43,3.87,0,0,0,0,0
681,2013,10,13,,11,2,3.62,3.43,1.97,0,1,2,0,0
682,2013,10,13,,1,9,2.07,3.36,3.39,0,3,1,0,0
683,2013,10,18,,1,6,2.21,3.35,3.09,0,2,2,0,0
684,2013,10,19,,5,3,3.33,3.24,2.13,0,2,2,0,0
685,2013,10,19,,2,10,1.59,3.95,5.21,0,4,0,0,0
686,2013,10,20,,7,9,2.10,3.27,3.38,0,0,0,0,0
687,2013,10,20,,12,11,1.37,4.50,8.02,0,1,1,0,0
688,2013,10,25,,6,2,2.65,3.32,2.52,0,1,0,0,0
689,2013,10,26,,3,1,1.52,3.99,6.02,0,1,0,0,0
690,2013,10,26,,10,12,4.97,3.69,1.66,0,0,2,0,0
691,2013,10,27,,11,7,1.74,3.59,4.54,0,0,0,0,0
692,2013,10,27,,9,5,2.01,3.33,3.62,0,1,0,0,0
693,2013,11,1,,12,1,1.48,4.05,6.57,0,2,1,0,0
694,2013,11,2,,9,10,1.78,3.60,4.25,0,1,0,0,0
695,2013,11,2,,7,3,3.52,3.31,2.05,0,2,2,0,0
696,2013,11,3,,2,5,1.49,4.02,6.46,0,3,0,0,0
697,2013,11,4,,6,11,1.50,4.04,6.25,0,3,2,0,0
698,2013,11,8,,5,12,4.47,3.44,1.79,0,0,1,0,0
699,2013,11,9,,11,9,2.02,3.31,3.60,0,1,1,0,0
700,2013,11,9,,1,7,2.19,3.41,3.13,0,1,2,0,0
701,2013,11,9,,10,6,2.78,3.47,2.37,0,3,2,0,0
702,2013,11,10,,3,2,2.08,3.35,3.39,0,0,1,0,0
703,2013,11,15,,5,10,2.22,3.31,3.10,0,0,2,0,0
704,2013,11,16,,9,1,1.73,3.61,4.54,0,1,1,0,0
705,2013,11,16,,12,6,1.73,3.63,4.52,0,1,0,0,0
706,2013,11,17,,7,2,3.01,3.23,2.32,0,2,1,0,0
707,2013,11,22,,2,12,2.29,3.20,3.06,0,3,1,0,0
708,2013,11,23,,10,11,1.81,3.55,4.15,0,2,1,0,0
709,2013,11,23,,6,1,1.61,3.88,5.12,0,3,0,0,0
710,2013,11,23,,9,3,2.78,3.15,2.52,0,1,2,0,0
711,2013,11,24,,7,5,1.82,3.52,4.13,0,3,1,0,0
712,2013,11,29,,3,6,1.95,3.43,3.67,0,0,0,0,0
713,2013,11,30,,2,9,1.39,4.51,7.62,0,1,0,0,0
714,2013,11,30,,10,7,2.42,3.26,2.83,0,2,0,0,0
715,2013,12,1,,11,12,3.54,3.34,2.03,0,0,0,0,0
716,2013,12,1,,5,1,2.17,3.28,3.20,0,3,3,0,0
717,2013,12,6,,1,2,4.40,3.65,1.74,0,1,2,0,0
718,2013,12,6,,9,11,2.10,3.25,3.42,0,4,2,0,0
719,2013,12,7,,12,5,1.35,4.62,8.53,0,1,1,0,0
720,2013,12,7,,3,10,1.68,3.67,4.81,0,1,0,0,0
721,2013,12,8,,6,7,1.64,3.79,5.01,0,1,2,0,0
722,2013,12,13,,6,9,1.53,4.09,5.62,0,2,0,0,0
723,2013,12,14,,11,2,3.37,3.37,2.07,0,1,2,0,0
724,2013,12,14,,1,3,3.05,3.25,2.27,0,4,0,0,0
725,2013,12,14,,7,12,3.42,3.29,2.09,0,0,1,0,0
726,2013,12,15,,10,5,1.74,3.62,4.45,0,2,1,0,0
727,2013,12,19,,3,11,1.78,3.50,4.35,0,1,0,0,0
728,2013,12,20,,2,7,1.50,4.02,6.22,0,0,2,0,0
729,2013,12,21,,5,6,3.83,3.50,1.89,0,1,3,0,0
730,2013,12,22,,11,10,1.95,3.52,3.62,0,1,0,0,0
731,2013,12,22,,9,1,2.09,3.31,3.41,0,0,0,0,0
732,2013,12,23,,12,3,1.70,3.52,4.83,0,2,0,0,0
733,2013,12,26,,10,2,3.27,3.36,2.11,0,2,5,0,0
734,2013,12,27,,5,11,2.17,3.28,3.24,0,0,1,0,0
735,2013,12,28,,6,12,2.34,3.20,3.00,0,1,1,0,0
736,2013,12,29,,1,7,2.16,3.34,3.17,0,1,0,0,0
737,2013,12,31,,3,9,1.56,3.80,5.76,0,2,1,0,0
738,2014,1,1,,12,11,1.39,4.43,7.63,0,1,3,0,0
739,2014,1,3,,1,10,1.79,3.60,4.20,0,2,2,0,0
740,2014,1,4,,7,9,1.64,3.57,5.45,0,0,1,0,0
741,2014,1,4,,6,2,2.48,3.31,2.72,0,0,3,0,0
742,2014,1,5,,3,5,1.70,3.61,4.89,0,0,0,0,0
743,2014,1,10,,7,6,2.48,3.31,2.72,0,1,1,0,0
744,2014,1,10,,9,5,2.06,3.32,3.56,0,3,0,0,0
745,2014,1,11,,2,1,1.35,4.81,8.00,0,1,2,0,0
746,2014,1,11,,12,10,1.45,4.32,6.59,0,1,0,0,0
747,2014,1,12,,11,3,2.12,3.31,3.33,0,1,1,0,0
748,2014,1,14,,6,12,2.72,3.21,2.54,0,3,1,0,0
749,2014,1,17,,5,7,2.46,3.25,2.79,0,3,1,0,0
750,2014,1,17,,9,2,3.75,3.37,1.96,0,0,0,0,0
751,2014,1,18,,11,6,2.38,3.38,2.86,0,5,0,0,0
752,2014,1,18,,10,3,2.82,3.25,2.43,0,0,1,0,0
753,2014,1,19,,1,12,2.71,3.29,2.51,0,1,0,0,0
754,2014,1,24,,2,11,1.57,3.97,5.38,0,2,1,0,0
755,2014,1,25,,1,5,1.83,3.51,4.12,0,2,2,0,0
756,2014,1,25,,3,7,2.12,3.24,3.45,0,3,0,0,0
757,2014,1,26,,6,10,1.79,3.65,4.20,0,0,5,0,0
758,2014,1,26,,12,9,1.55,3.78,6.08,0,3,1,0,0
759,2014,1,31,,5,10,2.13,3.44,3.24,0,2,1,0,0
760,2014,1,31,,9,6,2.00,3.44,3.56,0,1,1,0,0
761,2014,2,1,,11,1,1.98,3.48,3.59,0,2,1,0,0
762,2014,2,1,,7,12,3.53,3.31,2.06,0,2,2,0,0
763,2014,2,2,,2,3,1.73,3.58,4.71,0,2,1,0,0
764,2014,2,7,,12,2,2.41,3.22,2.89,0,1,1,0,0
765,2014,2,8,,3,6,1.99,3.38,3.67,0,1,3,0,0
766,2014,2,8,,10,1,2.23,3.36,3.06,0,0,3,0,0
767,2014,2,9,,5,9,2.20,3.24,3.28,0,2,1,0,0
768,2014,2,9,,7,11,2.01,3.41,3.58,0,2,3,0,0
769,2014,2,14,,1,3,2.20,3.34,3.15,0,2,0,0,0
770,2014,2,15,,10,9,2.08,3.34,3.44,0,2,1,0,0
771,2014,2,16,,11,5,1.73,3.67,4.50,0,0,5,0,0
772,2014,2,16,,2,7,1.41,4.45,7.36,0,0,1,0,0
773,2014,2,21,,3,11,2.21,3.28,3.20,0,1,4,0,0
774,2014,2,22,,7,10,1.93,3.47,3.77,0,0,2,0,0
775,2014,2,22,,6,1,2.07,3.44,3.38,0,4,3,0,0
776,2014,2,22,,9,12,2.92,3.11,2.45,0,0,2,0,0
777,2014,2,23,,5,2,3.19,3.43,2.15,0,1,0,0,0
778,2014,2,27,,1,11,2.02,3.40,3.53,0,5,1,0,0
779,2014,2,28,,2,9,1.30,4.96,10.00,0,3,1,0,0
780,2014,3,1,,3,10,2.33,3.28,2.95,0,2,1,0,0
781,2014,3,1,,5,6,2.23,3.45,2.98,0,4,0,0,0
782,2014,3,2,,12,7,1.61,3.74,5.38,0,0,2,0,0
783,2014,3,7,,6,3,2.14,3.37,3.25,0,3,1,0,0
784,2014,3,8,,7,5,2.56,3.27,2.67,0,1,0,0,0
785,2014,3,8,,10,12,3.39,3.33,2.10,0,3,1,0,0
786,2014,3,9,,11,9,1.68,3.70,4.81,0,1,1,0,0
787,2014,3,9,,2,1,1.78,3.59,4.37,0,2,1,0,0
788,2014,3,14,,10,2,3.59,3.51,1.97,0,1,1,0,0
789,2014,3,15,,12,1,1.83,3.52,4.17,0,0,0,0,0
790,2014,3,15,,3,7,2.35,3.22,2.99,0,3,1,0,0
791,2014,3,15,,9,6,2.48,3.30,2.74,0,1,2,0,0
792,2014,3,16,,5,11,1.74,3.72,4.42,0,2,2,0,0
793,2014,3,21,,1,10,1.71,3.76,4.57,0,3,1,0,0
794,2014,3,22,,7,11,1.89,3.56,3.84,0,5,0,0,0
795,2014,3,22,,2,6,1.58,3.96,5.38,0,1,0,0,0
796,2014,3,23,,5,3,1.73,3.63,4.55,0,1,2,0,0
797,2014,3,23,,12,9,1.37,4.53,8.43,0,3,0,0,0
798,2014,3,28,,2,5,1.70,3.73,4.71,0,2,1,0,0
799,2014,3,29,,3,12,2.94,3.25,2.37,0,2,1,0,0
800,2014,3,29,,6,10,1.84,3.64,3.96,0,1,1,0,0
801,2014,3,30,,11,1,2.13,3.41,3.23,0,0,1,0,0
802,2014,3,30,,9,7,3.07,3.32,2.25,0,2,1,0,0
803,2014,4,4,,1,5,1.74,3.68,4.47,0,2,2,0,0
804,2014,4,5,,7,6,2.10,3.51,3.25,0,2,2,0,0
805,2014,4,5,,12,2,2.09,3.33,3.39,0,1,1,0,0
806,2014,4,5,,9,3,2.82,3.24,2.45,0,3,1,0,0
807,2014,4,6,,10,11,1.86,3.59,3.87,0,4,1,0,0
808,2014,4,11,,7,1,2.54,3.42,2.60,0,2,0,0,0
809,2014,4,12,,11,6,2.63,3.45,2.49,0,1,4,0,0
810,2014,4,12,,5,12,2.96,3.45,2.25,0,2,3,0,0
811,2014,4,12,,2,3,1.62,3.86,5.16,0,0,2,0,0
812,2014,4,13,,10,9,1.69,3.71,4.72,0,2,1,0,0
813,2014,4,18,,6,10,1.86,3.62,3.88,0,2,1,0,0
814,2014,4,19,,3,1,2.41,3.25,2.86,0,1,0,0,0
815,2014,4,26,,12,3,1.68,3.56,5.17,0,2,0,0,0
816,2014,4,27,,2,6,1.55,4.01,5.64,0,1,0,0,0
817,2014,5,3,,2,12,2.24,3.23,3.18,-1,2,1,0,0
