437,2013,2,15,,13,7,1.34,22.08,3.27,,30,23
438,2013,2,16,,2,14,1.56,20.04,2.46,,24,6
439,2013,2,22,,8,5,1.74,19.50,2.11,,27,41
440,2013,2,22,,13,2,2.98,21.48,1.40,,13,30
441,2013,2,22,,3,16,1.98,18.52,1.85,,25,17
442,2013,2,23,,9,1,1.39,21.45,3.04,,20,34
443,2013,2,23,,14,18,1.77,18.30,2.08,,25,17
444,2013,2,23,,4,15,3.01,20.35,1.40,,22,29
445,2013,2,23,,11,7,4.54,25.56,1.19,,22,10
446,2013,3,1,,1,6,2.53,21.20,1.52,,34,15
447,2013,3,1,,18,13,1.19,25.33,4.64,,31,26
448,2013,3,1,,14,9,1.52,21.11,2.56,,18,12
449,2013,3,2,,5,4,1.07,31.16,8.03,,45,3
450,2013,3,2,,3,7,1.08,30.05,7.36,,36,26
451,2013,3,2,,15,16,1.56,20.02,2.44,,12,6
452,2013,3,8,,9,6,2.48,20.78,1.54,,29,28
453,2013,3,8,,13,14,3.16,22.22,1.36,,13,23
454,2013,3,9,,8,4,1.11,29.44,6.23,,19,36
455,2013,3,9,,2,18,1.36,22.11,3.10,,35,6
456,2013,3,9,,16,5,1.80,19.03,2.04,,36,34
457,2013,3,9,,11,15,7.76,33.25,1.07,,12,21
458,2013,3,10,,1,3,1.29,24.22,3.53,,21,28
459,2013,3,15,,8,9,1.71,20.00,2.15,,19,23
460,2013,3,15,,18,4,1.31,23.48,3.44,,26,27
461,2013,3,15,,11,5,7.65,32.33,1.08,,24,35
462,2013,3,16,,6,3,1.22,24.39,4.26,,41,19
463,2013,3,16,,14,7,1.12,28.11,6.19,,12,19
464,2013,3,16,,15,2,1.47,20.83,2.68,,10,29
465,2013,3,22,,5,8,1.23,22.89,4.11,,19,7
466,2013,3,23,,6,11,1.01,47.75,18.38,,55,20
467,2013,3,23,,14,3,1.44,21.25,2.80,,23,18
468,2013,3,23,,7,4,1.65,20.06,2.23,,10,19
469,2013,3,23,,15,13,1.12,30.09,6.09,,64,7
470,2013,3,23,,16,2,1.65,19.78,2.26,,35,22
471,2013,3,24,,18,1,2.25,19.25,1.66,,30,27
472,2013,3,29,,8,14,1.62,19.81,2.33,,33,34
473,2013,3,30,,9,11,1.01,43.86,18.29,,46,30
474,2013,3,30,,5,1,1.32,22.69,3.40,,23,16
475,2013,3,30,,2,3,1.30,22.83,3.54,,23,20
476,2013,3,30,,4,13,1.11,29.28,6.27,,34,16
477,2013,3,30,,16,6,1.45,21.05,2.76,,14,19
478,2013,3,31,,18,7,1.24,24.09,3.98,,23,19
479,2013,4,5,,1,8,1.38,21.00,3.07,,29,18
480,2013,4,5,,2,11,1.01,39.75,15.75,,28,28
481,2013,4,5,,15,6,1.61,19.31,2.34,,21,17
482,2013,4,6,,9,18,1.36,21.94,3.18,,41,29
483,2013,4,6,,7,13,1.42,20.64,2.90,,23,30
484,2013,4,6,,4,16,2.70,20.88,1.47,,26,24
485,2013,4,12,,8,2,2.14,19.80,1.73,,19,30
486,2013,4,13,,5,14,1.29,21.50,3.66,,23,31
487,2013,4,13,,1,9,1.65,19.85,2.25,,28,6
488,2013,4,13,,13,11,1.36,21.53,3.17,,27,30
489,2013,4,13,,7,6,4.14,23.00,1.23,,16,14
490,2013,4,13,,16,15,1.71,19.40,2.16,,22,15
491,2013,4,13,,3,4,1.38,20.85,3.04,,26,20
492,2013,4,19,,9,7,1.15,25.89,5.17,,22,16
493,2013,4,19,,18,5,2.54,20.93,1.52,,25,20
494,2013,4,19,,6,8,1.20,24.88,4.45,,24,8
495,2013,4,20,,14,2,1.66,19.33,2.25,,19,19
496,2013,4,20,,15,4,1.34,21.88,3.27,,6,12
497,2013,4,20,,11,3,4.04,23.20,1.24,,0,34
498,2013,4,26,,9,16,1.73,19.48,2.11,,16,18
499,2013,4,26,,14,1,1.41,21.35,2.93,,12,11
500,2013,4,27,,5,15,1.18,25.25,4.82,,37,29
501,2013,4,27,,2,7,1.16,25.05,5.02,,41,7
502,2013,4,27,,3,18,1.26,23.83,3.74,,30,19
503,2013,4,27,,4,11,1.11,30.08,6.30,,26,12
504,2013,4,28,,6,13,1.04,39.67,13.00,,30,26
505,2013,5,3,,1,16,1.63,19.10,2.30,,18,17
506,2013,5,3,,13,5,3.70,22.43,1.28,,33,39
507,2013,5,4,,8,15,1.94,19.30,1.88,,25,22
508,2013,5,4,,7,14,3.50,21.35,1.30,,11,11
509,2013,5,4,,11,18,3.39,22.11,1.32,,10,72
510,2013,5,4,,3,9,1.26,22.30,3.83,,48,14
511,2013,5,5,,2,6,1.61,19.50,2.33,,23,30
