312,2012,2,24,,1,6,1.68,19.43,2.21,,18,19
313,2012,2,24,,2,7,1.60,19.81,2.35,,19,17
314,2012,2,24,,3,15,1.74,19.02,2.13,,18,13
315,2012,2,25,,5,8,1.36,20.75,3.21,,19,23
316,2012,2,25,,18,14,1.89,19.22,1.94,,21,25
317,2012,2,25,,16,9,1.19,22.83,4.66,,39,26
318,2012,2,25,,12,4,1.56,19.52,2.46,,27,25
319,2012,3,2,,5,1,2.54,20.20,1.52,,29,14
320,2012,3,2,,13,18,3.06,22.20,1.38,,19,35
321,2012,3,2,,12,9,1.61,20.00,2.33,,28,30
322,2012,3,3,,8,6,2.99,21.80,1.39,,27,24
323,2012,3,3,,14,7,1.18,26.20,4.63,,35,20
324,2012,3,3,,4,3,2.29,20.27,1.63,,19,51
325,2012,3,3,,16,15,1.49,20.69,2.63,,15,12
326,2012,3,9,,6,5,1.41,20.60,2.88,,19,24
327,2012,3,9,,7,9,1.82,18.77,2.01,,19,46
328,2012,3,10,,2,4,1.32,22.33,3.38,,24,23
329,2012,3,10,,8,18,1.69,19.25,2.19,,18,17
330,2012,3,10,,14,13,1.12,26.30,5.81,,11,6
331,2012,3,10,,15,12,1.19,25.17,4.52,,32,20
332,2012,3,10,,3,1,1.42,20.68,2.86,,23,29
333,2012,3,16,,5,2,1.13,26.45,5.55,,29,22
334,2012,3,16,,16,1,1.40,22.18,2.94,,27,17
335,2012,3,17,,9,8,2.02,19.73,1.81,,17,19
336,2012,3,17,,18,7,1.14,26.09,5.29,,20,21
337,2012,3,17,,15,14,1.58,20.00,2.40,,27,22
338,2012,3,18,,13,4,1.56,21.13,2.43,,26,33
339,2012,3,23,,1,9,1.53,20.69,2.50,,25,26
340,2012,3,23,,13,7,2.06,19.36,1.77,,30,29
341,2012,3,24,,18,15,1.62,20.45,2.29,,34,30
342,2012,3,24,,6,4,1.07,34.93,7.43,,28,21
343,2012,3,24,,2,8,2.31,20.56,1.61,,33,26
344,2012,3,24,,3,14,1.28,23.34,3.59,,61,8
345,2012,3,24,,12,16,3.53,22.91,1.29,,19,24
346,2012,3,30,,8,13,1.31,22.80,3.37,,43,12
347,2012,3,31,,9,4,1.27,24.41,3.63,,38,47
348,2012,3,31,,5,18,1.49,21.33,2.59,,30,13
349,2012,3,31,,2,15,2.12,19.79,1.71,,26,29
350,2012,3,31,,7,14,2.05,19.54,1.75,,45,19
351,2012,3,31,,12,6,3.46,23.52,1.29,,13,23
352,2012,3,31,,16,3,1.57,20.28,2.38,,20,17
353,2012,4,5,,13,1,3.37,23.00,1.31,,34,23
354,2012,4,6,,9,15,1.97,18.98,1.84,,42,18
355,2012,4,6,,14,2,1.68,20.57,2.18,,20,13
356,2012,4,6,,7,5,2.73,20.36,1.46,,12,20
357,2012,4,7,,8,16,1.82,19.39,1.99,,6,21
358,2012,4,7,,4,12,1.44,21.66,2.77,,26,5
359,2012,4,7,,3,6,1.69,19.84,2.16,,32,30
360,2012,4,13,,1,15,1.67,20.05,2.19,,23,29
361,2012,4,13,,7,18,2.31,19.95,1.61,,18,23
362,2012,4,14,,6,16,1.58,19.49,2.39,,31,24
363,2012,4,14,,2,13,1.47,21.09,2.66,,37,6
364,2012,4,14,,4,5,2.08,19.41,1.75,,33,39
365,2012,4,14,,12,3,4.17,25.12,1.21,,18,32
366,2012,4,20,,8,1,1.51,20.55,2.53,,30,27
367,2012,4,20,,14,16,2.10,19.42,1.73,,13,23
368,2012,4,20,,9,6,3.31,22.04,1.33,,14,42
369,2012,4,20,,18,13,1.11,27.96,5.97,,30,21
370,2012,4,21,,15,5,1.69,19.60,2.16,,12,18
371,2012,4,21,,3,2,1.10,27.99,6.18,,36,34
372,2012,4,27,,1,14,1.43,21.71,2.81,,11,23
