889,2014,3,14,,4,6, 2.31 , 1.60 ,,,46,116
890,2014,3,15,,9,16, 10.17 , 1.05 ,,,99,67
891,2014,3,15,,8,14, 2.66 , 1.47 ,,,87,69
892,2014,3,16,,3,13, 1.62 , 2.24 ,,,87,120
893,2014,3,20,,7,1, 1.33 , 3.29 ,,,119,81
894,2014,3,21,,12,5, 1.45 , 2.69 ,,,60,99
895,2014,3,22,,10,2, 1.07 , 8.28 ,,,139,91
896,2014,3,22,,15,11, 2.20 , 1.66 ,,,68,51
897,2014,3,23,,17,18, 1.20 , 4.57 ,,,134,69
898,2014,3,27,,14,3, 1.53 , 2.47 ,,,98,86
899,2014,3,28,,5,10, 2.67 , 1.46 ,,,86,90
900,2014,3,29,,15,9, 1.73 , 2.07 ,,,95,88
901,2014,3,29,,13,1, 1.69 , 2.12 ,,,127,73
902,2014,3,29,,16,4, 1.43 , 2.81 ,,,69,89
903,2014,3,29,,6,8, 1.08 , 7.62 ,,,87,39
904,2014,3,30,,2,7, 3.60 , 1.29 ,,,68,93
905,2014,3,30,,11,17, 8.29 , 1.08 ,,,30,123
906,2014,3,30,,18,12, 3.21 , 1.35 ,,,54,83
907,2014,4,4,,10,6, 1.65 , 2.19 ,,,137,79
908,2014,4,5,,18,14, 2.99 , 1.39 ,,,100,98
909,2014,4,5,,1,16, 1.99 , 1.78 ,,,71,134
910,2014,4,5,,8,2, 1.70 , 2.12 ,,,114,61
911,2014,4,5,,17,15, 1.05 , 10.78 ,,,83,58
912,2014,4,5,,4,7, 2.36 , 1.57 ,,,76,87
913,2014,4,6,,9,11, 1.32 , 3.42 ,,,79,47
914,2014,4,6,,12,13, 2.07 , 1.74 ,,,97,90
915,2014,4,6,,5,3, 1.43 , 2.81 ,,,138,57
916,2014,4,11,,14,4, 2.63 , 1.48 ,,,72,110
917,2014,4,12,,3,11, 1.15 , 5.18 ,,,58,81
918,2014,4,12,,13,2, 1.13 , 5.83 ,,,159,46
919,2014,4,12,,9,18, 2.49 , 1.53 ,,,83,110
920,2014,4,12,,8,10, 4.38 , 1.21 ,,,49,148
921,2014,4,12,,7,17, 1.16 , 5.07 ,,,107,32
922,2014,4,13,,16,12, 1.40 , 2.93 ,,,48,91
923,2014,4,13,,15,1, 2.20 , 1.67 ,,,50,136
924,2014,4,13,,6,5, 1.86 , 1.92 ,,,113,60
925,2014,4,17,,2,14, 4.45 , 1.21 ,,,63,106
926,2014,4,19,,4,12, 1.86 , 1.91 ,,,93,58
927,2014,4,19,,16,6, 2.40 , 1.56 ,,,92,75
928,2014,4,19,,17,13, 1.84 , 1.93 ,,,56,70
929,2014,4,19,,5,15, 1.11 , 6.45 ,,,65,81
930,2014,4,20,,1,9, 1.12 , 6.19 ,,,137,72
931,2014,4,20,,11,8, 3.09 , 1.37 ,,,78,86
932,2014,4,20,,18,3, 1.77 , 2.02 ,,,91,119
933,2014,4,21,,7,10, 2.52 , 1.52 ,,,106,87
934,2014,4,25,,4,5, 1.55 , 2.42 ,,,83,60
935,2014,4,25,,15,2, 1.37 , 3.10 ,,,79,82
936,2014,4,25,,6,12, 1.27 , 3.74 ,,,61,74
937,2014,4,26,,8,9, 1.18 , 4.69 ,,,134,94
938,2014,4,26,,3,17, 2.03 , 1.76 ,,,92,89
939,2014,4,26,,11,16, 7.09 , 1.09 ,,,38,69
940,2014,4,27,,18,1, 2.37 , 1.58 ,,,83,92
941,2014,4,27,,14,10, 5.04 , 1.17 ,,,52,118
942,2014,4,27,,13,7, 2.08 , 1.74 ,,,107,67
943,2014,5,2,,3,4, 3.95 , 1.25 ,,,70,104
944,2014,5,3,,10,15, 1.04 , 11.17 ,,,175,30
945,2014,5,3,,9,13, 8.46 , 1.07 ,,,97,132
946,2014,5,3,,1,11, 1.06 , 8.79 ,,,67,70
947,2014,5,3,,5,18, 1.31 , 3.45 ,,,73,65
948,2014,5,3,,2,16, 4.64 , 1.19 ,,,44,123
949,2014,5,4,,12,8, 1.26 , 3.78 ,,,77,120
950,2014,5,4,,7,14, 1.19 , 4.49 ,,,81,76
951,2014,5,4,,17,6, 2.81 , 1.42 ,,,54,73
952,2014,5,9,,16,10, 2.16 , 1.68 ,,,107,88
953,2014,5,10,,13,6, 1.54 , 2.43 ,,,94,76
954,2014,5,10,,2,5, 3.91 , 1.25 ,,,57,65
955,2014,5,10,,11,18, 2.73 , 1.44 ,,,83,99
956,2014,5,11,,17,9, 1.06 , 9.29 ,,,188,77
957,2014,5,12,,15,3, 3.20 , 1.35 ,,,69,101
958,2014,5,15,,1,4, 2.71 , 1.45 ,,,76,55
959,2014,5,16,,5,16, 3.13 , 1.36 ,,,64,114
960,2014,5,17,,14,11, 1.18 , 4.70 ,,,74,91
961,2014,5,17,,12,2, 1.06 , 9.34 ,,,125,38
962,2014,5,17,,6,7, 1.79 , 2.00 ,,,96,64
963,2014,5,18,,15,8, 4.03 , 1.24 ,,,87,125
964,2014,5,23,,7,12, 1.54 , 2.46 ,,,111,91
965,2014,5,24,,9,14, 3.19 , 1.34 ,,,41,154
966,2014,5,24,,4,17, 1.30 , 3.48 ,,,109,101
967,2014,5,24,,13,10, 1.53 , 2.46 ,,,100,86
968,2014,5,25,,8,18, 1.22 , 4.31 ,,,119,74
969,2014,5,25,,3,1, 2.25 , 1.63 ,,,81,76
970,2014,5,29,,16,7, 1.39 , 3.00 ,,,148,38
971,2014,5,30,,15,4, 8.45 , 1.06 ,,,54,140
972,2014,5,31,,11,13, 6.04 , 1.12 ,,,75,95
973,2014,5,31,,2,3, 2.86 , 1.41 ,,,98,91
974,2014,5,31,,5,14, 1.68 , 2.16 ,,,104,54
975,2014,6,1,,1,8, 1.54 , 2.46 ,,,109,77
976,2014,6,1,,18,6, 5.28 , 1.15 ,,,51,89
977,2014,6,1,,10,9, 1.01 , 16.02 ,,,94,87
978,2014,6,1,,17,12, 1.60 , 2.31 ,,,44,82
979,2014,6,6,,7,3, 1.18 , 4.74 ,,,107,102
980,2014,6,7,,10,17, 1.19 , 4.49 ,,,123,79
981,2014,6,7,,13,15, 1.02 , 13.09 ,,,129,59
982,2014,6,7,,18,2, 1.31 , 3.42 ,,,87,95
983,2014,6,7,,9,5, 5.78 , 1.13 ,,,66,81
984,2014,6,8,,8,16, 4.43 , 1.20 ,,,74,109
985,2014,6,8,,6,1, 1.23 , 4.07 ,,,90,50
